dataset,undersample,as_cv_step,fs_method,incl_filtered,estimator,feat_range,src,st,kappa,roc_auc
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_1,ncv_diff,-0.1399375599279733,-0.0284204212454213
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_1,ncv_val,0.2706586826347305,0.7079326923076923
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_1,std,0.2223833484701542,0.1072304338227248
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_1,test,0.1531966224366707,0.5900024032684451
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,diff,-0.3047783623025413,-0.1670971328947815
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,mean,0.353710960047804,0.7272990074441688
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,ncv_diff,0.0448657057166533,0.0670357142857143
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,ncv_val,0.35875,0.74875
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,std,0.2234891201483778,0.1162777367633438
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_2,test,0.0489325977452627,0.5602018745493872
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,diff,-0.2165440863182088,-0.1511051355401659
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,mean,0.3933660695918051,0.7497593052109182
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,ncv_diff,0.3747429770047337,0.1656710386387806
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,ncv_val,0.7153558052434457,0.8709677419354839
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,std,0.260578648972408,0.1245114524997462
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_3,test,0.1768219832735962,0.5986541696707522
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,diff,-0.2071200283693527,-0.1372218729631107
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,mean,0.4210161630622624,0.7505359801488833
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,ncv_diff,0.1926420973860717,0.1537045964787899
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,ncv_val,0.5330812854442344,0.846774193548387
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,std,0.1897196332721078,0.1286265035574746
pancreatic,False,True,kbest_mi,False,rf,3-15-1,ncv_4,test,0.2138961346929097,0.6133141071857726
pancreatic,False,True,kbest_mi,False,rf,5-40-5,flat,diff,-0.2752708026522149,-0.1538432945977744
pancreatic,False,True,kbest_mi,False,rf,5-40-5,flat,mean,0.3796942979386545,0.7380778535980148
pancreatic,False,True,kbest_mi,False,rf,5-40-5,flat,std,0.1988265904706942,0.1309342245939857
pancreatic,False,True,kbest_mi,False,rf,5-40-5,flat,test,0.1044234952864395,0.5842345590002403
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,diff,-0.2517061163067027,-0.1579852447964467
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,mean,0.3735396506854723,0.7378939205955335
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,ncv_diff,-0.4555959085576171,-0.240627380952381
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,ncv_val,0.09375,0.5588942307692307
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,std,0.1915438568688196,0.1173535954872073
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_0,test,0.1218335343787696,0.5799086757990868
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,diff,-0.2103517187575122,-0.138317762703182
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,mean,0.363548341194183,0.7350493176178661
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,ncv_diff,-0.1721943784350517,-0.0441646520146519
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,ncv_val,0.2440758293838862,0.685096153846154
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,std,0.1778365941861345,0.1212019280797245
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_1,test,0.1531966224366707,0.596731554914684
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,diff,-0.2509289202189037,-0.1483202289605178
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,mean,0.3934091313006979,0.742408188585608
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,ncv_diff,0.0863390247530117,0.0423690476190478
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,ncv_val,0.4679527069072806,0.77375
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,std,0.2264008992656916,0.121291859783427
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_2,test,0.1424802110817942,0.5940879596250901
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,diff,-0.2982159843119953,-0.1566797876625858
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,mean,0.3507846820419834,0.7329835607940447
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,ncv_diff,0.0675917079354482,0.0621993382961123
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,ncv_val,0.4235145385587864,0.771712158808933
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,std,0.1617771960864204,0.1166533115291302
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_3,test,0.052568697729988,0.5763037731314589
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,diff,-0.2518569895186428,-0.1571411954501298
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,mean,0.366552330020435,0.7303207196029777
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,ncv_diff,0.2544826331286562,0.1483952499113791
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,ncv_val,0.5703517587939699,0.8337468982630274
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,std,0.213548701209309,0.1248248701381436
pancreatic,False,True,kbest_mi,False,rf,5-40-5,ncv_4,test,0.1146953405017922,0.5731795241528479
pancreatic,False,True,kbest_mi,False,svm,3-15-1,flat,diff,-0.2831991413971444,-0.1352852594665221
pancreatic,False,True,kbest_mi,False,svm,3-15-1,flat,mean,0.4264747088855506,0.7458356079404467
pancreatic,False,True,kbest_mi,False,svm,3-15-1,flat,std,0.1373684857132943,0.1022989803348136
pancreatic,False,True,kbest_mi,False,svm,3-15-1,flat,test,0.1432755674884062,0.6105503484739245
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,diff,-0.2055868422412515,-0.1258113260585265
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,mean,0.3030329121643856,0.6867341811414394
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,ncv_diff,-0.3024392855721934,-0.2162840659340659
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,ncv_val,0.2125147579693033,0.5889423076923077
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,std,0.1465389639508935,0.0726082335666154
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_0,test,0.0974460699231341,0.5609228550829128
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,diff,-0.305564216065656,-0.1565796985388962
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,mean,0.3744701187576787,0.7448998138957815
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,ncv_diff,-0.0610845860277981,-0.0503495421245422
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,ncv_val,0.3725961538461538,0.7055288461538461
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,std,0.1473806281060989,0.1232874484185997
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_1,test,0.0689059026920226,0.5883201153568853
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,diff,-0.305564216065656,-0.1565796985388962
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,mean,0.3744701187576787,0.7448998138957815
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,ncv_diff,0.1572711059513694,0.1025586080586079
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,ncv_val,0.4968474148802018,0.7775
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,std,0.1473806281060989,0.1232874484185997
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_2,test,0.0689059026920226,0.5883201153568853
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,diff,-0.3071613358382674,-0.1506730759540171
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,mean,0.3903090715472502,0.7416367866004963
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,ncv_diff,0.0493056106878092,0.0803119461183977
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,ncv_val,0.4543714103382259,0.8027295285359802
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,std,0.1490650356860681,0.1145829773224588
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_3,test,0.0831477357089828,0.5909637106464791
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,diff,-0.3424832699588293,-0.184047241295308
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,mean,0.289486278521662,0.6612161910669976
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,ncv_diff,0.1041646931833003,0.0804678010161881
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,ncv_val,0.4612476370510397,0.8089330024813896
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,std,0.1350056098443771,0.1128990926471093
pancreatic,False,True,kbest_mi,False,svm,3-15-1,ncv_4,test,-0.0529969914371672,0.4771689497716895
pancreatic,False,True,kbest_mi,False,svm,5-40-5,flat,diff,-0.2140287070371666,-0.1512093724636724
pancreatic,False,True,kbest_mi,False,svm,5-40-5,flat,mean,0.4096123032516778,0.738327853598015
pancreatic,False,True,kbest_mi,False,svm,5-40-5,flat,std,0.1772121987770508,0.1052138800415167
pancreatic,False,True,kbest_mi,False,svm,5-40-5,flat,test,0.1955835962145111,0.5871184811343426
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,diff,-0.1729409229284845,-0.0783069623074478
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,mean,0.2565729420443746,0.6404314516129033
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,ncv_diff,-0.5092977914104366,-0.3549183150183151
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,ncv_val,0.0024570024570025,0.4278846153846153
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,std,0.1568337090885542,0.1301353650131258
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_0,test,0.0836320191158901,0.5621244893054554
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,diff,-0.2901408952687603,-0.1360349448202408
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,mean,0.4054588858651472,0.7433408808933002
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,ncv_diff,-0.0841722840543234,-0.0605221611721612
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,ncv_val,0.3725961538461538,0.7043269230769231
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,std,0.1606060415334873,0.1130166705197124
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_1,test,0.1153179905963869,0.6073059360730594
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,diff,-0.334375542275185,-0.1410064101818672
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,mean,0.3351194054043692,0.699285669975186
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,ncv_diff,-0.0503858370794704,-0.0122206959706959
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,ncv_val,0.326073428749222,0.72375
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,std,0.2367888434338142,0.1186092021209653
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_2,test,0.0007438631291841,0.5582792597933188
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,diff,-0.2901408952687603,-0.1360349448202408
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,mean,0.4054588858651472,0.7433408808933002
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,ncv_diff,0.1169669623913027,0.0823385324353066
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,ncv_val,0.5301204819277108,0.8101736972704715
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,std,0.1606060415334873,0.1130166705197124
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_3,test,0.1153179905963869,0.6073059360730594
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,diff,-0.2279742552140943,-0.0722905052856998
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,mean,0.3645056205277474,0.7298247518610422
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,ncv_diff,0.2037523252965622,0.12473732718894
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,ncv_val,0.5648854961832062,0.8449131513647642
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,std,0.2063123711532425,0.1122036030281787
pancreatic,False,True,kbest_mi,False,svm,5-40-5,ncv_4,test,0.136531365313653,0.6575342465753424
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,flat,diff,-0.2672911192519139,-0.141437753856411
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,flat,mean,0.3925014052408589,0.7547518610421836
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,flat,std,0.1000977945507575,0.0916333803785558
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,flat,test,0.125210285988945,0.6133141071857726
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,diff,-0.3464635504176405,-0.1349553340185333
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,mean,0.3428447325648058,0.7259190446650124
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,ncv_diff,-0.5260913829597105,-0.2796436813186813
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,ncv_val,0.0344431687715269,0.5661057692307692
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,std,0.1420458900964502,0.0796898941788515
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_0,test,-0.0036188178528346,0.5909637106464791
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,diff,-0.2671882767322101,-0.1660250591424684
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,mean,0.3750621028819814,0.7605936724565756
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,ncv_diff,-0.1724802076412338,-0.0964022893772895
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,ncv_val,0.4068181818181818,0.7536057692307692
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,std,0.1808839021090078,0.1155073957354224
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_1,test,0.1078738261497712,0.5945686133141072
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,diff,-0.1915771235543319,-0.1782841373697509
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,mean,0.3177907157873416,0.7331988213399503
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,ncv_diff,-0.0852328205855865,-0.0367023809523809
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,ncv_val,0.3643122676579925,0.78125
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,std,0.1986608850379936,0.1177983282546309
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_2,test,0.1262135922330096,0.5549146839701994
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,diff,-0.2680181406239584,-0.1156877597080415
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,mean,0.3758919667737297,0.7374133064516128
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,ncv_diff,0.2516561266593542,0.197408956634763
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,ncv_val,0.6350832266325224,0.9416873449131512
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,std,0.1110579741495489,0.0972627961184172
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_3,test,0.1078738261497712,0.6217255467435713
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,diff,-0.1617097589726158,-0.078074400502301
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,mean,0.3385317422462121,0.6940321029776675
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,ncv_diff,0.1638390625417162,0.033349639607704
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,ncv_val,0.5648854961832062,0.7437965260545906
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,std,0.2285955140505917,0.0952588208701852
pancreatic,False,True,kbest_mi,True,gbc,3-15-1,ncv_4,test,0.1768219832735962,0.6159577024753664
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,flat,diff,-0.2513170871033747,-0.1210936178910514
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,flat,mean,0.4693382017608752,0.7815117866004962
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,flat,std,0.2593318500996903,0.1442203694254809
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,flat,test,0.2180211146575005,0.6604181687094448
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,diff,-0.1917835352557039,-0.1296373221178818
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,mean,0.4098046499132044,0.784768300248139
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,ncv_diff,-0.5915395979761773,-0.2612115384615384
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,ncv_val,-0.0218712029161602,0.5504807692307693
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,std,0.2918954621457248,0.1578141006487225
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_0,test,0.2180211146575005,0.6551309781302572
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,diff,-0.263373482242637,-0.1287118710726986
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,mean,0.3924843226811268,0.7533213399503722
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,ncv_diff,-0.2719500600775395,-0.0885184065934066
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,ncv_val,0.2125147579693033,0.6814903846153846
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,std,0.2296914368429158,0.1289121002412422
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_1,test,0.1291108404384897,0.6246094688776735
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,diff,-0.0682846510016026,-0.0820818904032063
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,mean,0.2884796022637871,0.6937137096774193
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,ncv_diff,-0.0201964629312415,0.0362083333333334
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,ncv_val,0.4146341463414634,0.754375
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,std,0.1577410132107075,0.1060573376765593
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_2,test,0.2201949512621844,0.611631819274213
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,diff,-0.162420801882697,-0.1423697371104602
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,mean,0.3501160674438603,0.774669665012407
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,ncv_diff,-0.164846858594463,-0.0037567056599312
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,ncv_val,0.3343577135832821,0.7717121588089331
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,std,0.2295828185652508,0.1141146444091202
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_3,test,0.1876952655611632,0.6322999279019468
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,diff,-0.2378748215826304,-0.1595749485801931
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,mean,0.4031008033065127,0.6939416873449131
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,ncv_diff,0.0779944929837838,-0.0065246366536688
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,ncv_val,0.4612476370510397,0.7146401985111662
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,std,0.1966648027544723,0.098674067229369
pancreatic,False,True,kbest_mi,True,gbc,5-40-5,ncv_4,test,0.1652259817238823,0.53436673876472
pancreatic,False,True,kbest_mi,True,knn,3-15-1,flat,diff,-0.2974322469715808,-0.0573861505245147
pancreatic,False,True,kbest_mi,True,knn,3-15-1,flat,mean,0.3637477844386624,0.6876433002481389
pancreatic,False,True,kbest_mi,True,knn,3-15-1,flat,std,0.2363207007817849,0.1355600241637804
pancreatic,False,True,kbest_mi,True,knn,3-15-1,flat,test,0.0663155374670816,0.6302571497236241
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,diff,-0.0804720758087139,-0.0573726779089537
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,mean,0.297339545688232,0.6812611662531017
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,ncv_diff,-0.5582831245271881,-0.3746738095238096
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,ncv_val,-0.076490438695163,0.4254807692307691
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,std,0.2106478031983988,0.1377332993339533
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_0,test,0.2168674698795181,0.623888488344148
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,diff,-0.0995877672074378,-0.037837997940226
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,mean,0.2276178919426696,0.6548771712158808
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,ncv_diff,-0.4270286765714437,-0.2584758241758242
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,ncv_val,0.1071835803876852,0.5769230769230769
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,std,0.1218036289028714,0.0925503698371623
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_1,test,0.1280301247352318,0.6170391732756548
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,diff,-0.1369437258350569,-0.0364950242130787
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,mean,0.2473318793015141,0.6228925248138958
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,ncv_diff,-0.2431463040191208,-0.0781369047619049
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,ncv_val,0.1050724637681159,0.580625
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,std,0.1887371793484703,0.0943424799243072
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_2,test,0.1103881534664572,0.5863975006008171
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,diff,-0.1458363282637988,-0.0502708051187827
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,mean,0.3350573214386634,0.692303970223325
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,ncv_diff,0.400031447077688,0.2675578400094528
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,ncv_val,0.6419597989949749,0.9218362282878412
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,std,0.2264273371225199,0.1397923227489351
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_3,test,0.1892209931748646,0.6420331651045422
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,diff,-0.0490192271726851,-0.0695843659038825
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,mean,0.149901650258781,0.618611042183623
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,ncv_diff,-0.2186500027711395,-0.1017327188940092
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,ncv_val,0.1132545115121343,0.5856079404466501
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,std,0.1765502737419712,0.0956191255181342
pancreatic,False,True,kbest_mi,True,knn,3-15-1,ncv_4,test,0.1008824230860958,0.5490266762797404
pancreatic,False,True,kbest_mi,True,knn,5-40-5,flat,diff,-0.3136490541376155,-0.1503155825421332
pancreatic,False,True,kbest_mi,True,knn,5-40-5,flat,mean,0.3654360709136915,0.7405583126550869
pancreatic,False,True,kbest_mi,True,knn,5-40-5,flat,std,0.2423425812714308,0.14285512532057
pancreatic,False,True,kbest_mi,True,knn,5-40-5,flat,test,0.051787016776076,0.5902427301129536
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,diff,-0.1763248805095928,-0.0972639506602427
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,mean,0.3468040521927135,0.6920728908188585
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,ncv_diff,-0.4292382251378763,-0.3048773351648353
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,ncv_val,0.0804878048780487,0.4681490384615384
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,std,0.2017706534594716,0.1461805024156382
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_0,test,0.1704791716831206,0.5948089401586157
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,diff,-0.0628407843161319,-0.0654400175802366
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,mean,0.2160374067528027,0.6875260545905707
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,ncv_diff,-0.1871137401501924,-0.1080152014652015
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,ncv_val,0.2125147579693033,0.6466346153846154
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,std,0.1640189202098688,0.1228397332002647
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_1,test,0.1531966224366707,0.622086037010334
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,diff,-0.2392352286845895,-0.1364182545085137
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,mean,0.343535537546552,0.7299053970223326
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,ncv_diff,0.1274582532733411,0.0626199633699633
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,ncv_val,0.4299999999999999,0.76875
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,std,0.2447144361266948,0.14645151522974
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_2,test,0.1043003088619625,0.5934871425138188
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_3,diff,-0.1179253376689589,-0.0877516231379887
pancreatic,False,True,kbest_mi,True,knn,5-40-5,ncv_3,mean,0.2787048748187763,0.6693425868486352
